date,AUTOMOTIVE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD
2013-04-05,2.0,2.0,1025.0,0.0,359.738,0.0,804.0,470.0,143.885,158.0,170.0,1950.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,27.0,134.0,0.0,569.057,110.0,0.0,0.0,223.517,81.0,5.0,0.0,33.730000000000004
2013-04-06,2.0,3.0,1053.0,0.0,294.255,0.0,597.0,428.0,148.297,165.0,190.0,1932.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,21.0,135.0,0.0,265.02500000000003,114.0,0.0,0.0,134.024,63.0,5.0,0.0,23.487000000000002
2013-04-07,0.0,0.0,431.0,0.0,161.175,0.0,205.0,211.0,63.288000000000004,94.0,47.0,796.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,125.38899999999998,68.0,0.0,0.0,71.276,44.0,17.0,0.0,9.611999999999998
2013-04-08,3.0,2.0,896.0,0.0,321.56,0.0,739.0,422.0,129.265,161.0,108.0,1855.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,47.0,0.0,228.36999999999998,118.0,0.0,0.0,216.725,78.0,0.0,0.0,16.259999999999998
2013-04-09,4.0,2.0,826.0,0.0,225.697,0.0,686.0,390.0,98.02199999999999,128.0,79.0,1675.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,74.0,0.0,265.48899999999986,123.0,0.0,0.0,125.92699999999999,46.0,1.0,0.0,20.200000000000003
2013-04-10,3.0,0.0,1165.0,0.0,335.097,0.0,915.0,510.0,159.444,190.0,113.0,2466.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,102.0,0.0,354.0930000000001,139.0,0.0,0.0,202.57099999999997,65.0,4.0,0.0,37.282
2013-04-11,5.0,4.0,867.0,0.0,263.754,0.0,489.0,398.0,110.033,124.0,107.0,1645.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,81.0,0.0,241.47099999999995,103.0,0.0,0.0,149.969,62.0,1.0,0.0,22.232
2013-04-12,3.0,5.0,1122.0,0.0,338.634,0.0,672.0,463.0,128.90999999999997,164.0,135.0,1965.0,24.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,167.0,0.0,559.3429999999998,107.0,0.0,0.0,231.12899999999996,81.0,5.0,0.0,27.314
2013-04-13,0.0,3.0,1030.0,0.0,303.818,0.0,488.0,487.0,114.19099999999999,164.0,148.0,1853.0,28.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,11.0,138.0,0.0,266.66699999999986,118.0,0.0,0.0,200.743,103.0,6.0,0.0,23.533
2013-04-14,0.0,0.0,398.0,0.0,153.191,0.0,216.0,189.0,47.297000000000004,86.0,63.032,735.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,122.57300000000002,59.0,0.0,0.0,51.638000000000005,25.0,23.0,0.0,21.189999999999998
2013-04-15,1.0,2.0,842.0,0.0,393.23900000000003,0.0,667.0,469.0,157.77800000000002,166.0,108.041,1871.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,69.0,0.0,269.678,106.0,0.0,0.0,222.68,70.0,1.0,0.0,19.142
2013-04-16,3.0,4.0,919.0,0.0,256.307,0.0,716.0,367.0,145.614,152.0,109.0,1997.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,66.0,0.0,273.09799999999996,102.0,0.0,0.0,132.092,49.0,1.0,0.0,18.699
2013-04-17,4.0,3.0,951.0,0.0,366.139,0.0,683.0,505.0,144.77999999999997,188.0,121.0,2320.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,111.0,0.0,360.44500000000005,135.0,0.0,0.0,168.8,64.0,6.0,0.0,33.079
2013-04-18,0.0,1.0,785.0,0.0,324.095,0.0,648.0,401.0,99.908,124.0,121.021,1814.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,60.0,0.0,284.00000000000006,112.0,0.0,0.0,106.156,62.0,3.0,0.0,21.473
2013-04-19,4.0,1.0,862.0,0.0,289.478,0.0,649.0,353.0,98.58599999999998,139.0,126.25,1709.0,23.0,3.0,0.0,0.0,1.0,0.0,0.0,10.0,14.0,140.0,0.0,487.5679999999999,96.0,0.0,0.0,211.793,69.0,10.0,0.0,43.224000000000004
2013-04-20,3.0,3.0,1192.0,0.0,284.411,0.0,600.0,442.0,124.83200000000001,186.0,127.0,1965.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,133.0,0.0,288.8809999999999,150.0,0.0,0.0,107.644,80.0,7.0,0.0,23.802999999999997
2013-04-21,1.0,0.0,427.0,0.0,160.265,0.0,204.0,218.0,59.51599999999999,92.0,38.0,925.0,11.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,119.74799999999999,50.0,0.0,0.0,90.362,31.0,0.0,0.0,12.389
2013-04-22,2.0,1.0,853.0,0.0,331.246,0.0,682.0,471.0,139.954,171.0,134.084,1848.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,79.0,0.0,360.18000000000006,117.0,0.0,0.0,189.33100000000002,58.0,5.0,0.0,20.976
2013-04-23,5.0,2.0,832.0,0.0,281.392,0.0,587.0,372.0,158.14100000000002,139.0,88.0,1906.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,66.0,0.0,277.361,114.0,0.0,0.0,137.132,60.0,0.0,0.0,17.217
2013-04-24,3.0,0.0,1009.0,0.0,341.279,0.0,824.0,593.0,118.63600000000001,203.0,136.0,3002.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,108.0,0.0,323.44599999999997,135.0,0.0,0.0,152.746,71.0,5.0,0.0,25.09
2013-04-25,2.0,1.0,898.0,0.0,247.537,0.0,703.0,388.0,92.865,114.0,102.0,1513.0,18.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,8.0,69.0,0.0,245.38900000000004,92.0,0.0,0.0,134.401,42.0,10.0,0.0,33.371
2013-04-26,3.0,1.0,952.0,0.0,463.81100000000004,0.0,1047.0,419.0,145.536,167.0,131.0,1894.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,136.0,0.0,531.686,58.0,0.0,0.0,203.402,69.0,10.0,0.0,32.121
2013-04-27,1.0,0.0,1012.0,0.0,249.835,0.0,570.0,500.0,110.74499999999999,178.0,97.0,1848.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,118.0,0.0,273.679,82.0,0.0,0.0,164.046,64.0,7.0,0.0,23.834
2013-04-28,0.0,0.0,447.0,0.0,175.662,0.0,221.0,221.0,55.787,83.0,72.0,813.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,136.447,38.0,0.0,0.0,92.426,22.0,18.0,0.0,15.018
2013-04-29,0.0,2.0,722.0,0.0,270.019,0.0,549.0,371.0,93.00999999999999,139.0,60.0,1579.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,50.0,0.0,266.05699999999996,80.0,0.0,0.0,172.19,71.0,7.0,0.0,23.381
2013-04-30,1.0,0.0,1106.0,0.0,330.655,0.0,604.0,391.0,156.66000000000003,152.0,93.0,1872.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,121.0,0.0,280.5679999999999,90.0,0.0,0.0,128.616,79.0,11.0,0.0,23.579
2013-05-01,0.0,1.0,418.0,0.0,120.811,0.0,332.0,237.0,43.336999999999996,87.0,47.0,966.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,62.0,0.0,146.35999999999999,48.0,0.0,0.0,97.41499999999999,41.0,5.0,0.0,12.007
2013-05-02,3.0,4.0,995.0,0.0,332.875,0.0,674.0,418.0,106.40199999999999,148.0,104.0,1988.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,137.0,0.0,251.57700000000003,97.0,0.0,0.0,246.704,72.0,1.0,0.0,21.869
2013-05-03,1.0,1.0,1207.0,0.0,343.837,0.0,859.0,524.0,174.09000000000003,198.0,145.0,2321.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,152.0,0.0,671.73,101.0,0.0,0.0,190.97299999999998,85.0,1.0,0.0,37.522999999999996
2013-05-04,5.0,4.0,1091.0,0.0,288.504,0.0,543.0,468.0,170.10299999999998,173.0,105.0,2091.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,135.0,0.0,348.40299999999996,87.0,0.0,0.0,131.659,72.0,9.0,0.0,25.268
2013-05-05,0.0,2.0,528.0,0.0,140.265,0.0,256.0,197.0,59.977000000000004,91.0,54.0,1020.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,147.80700000000002,65.0,0.0,0.0,85.747,33.0,18.0,0.0,12.108
2013-05-06,1.0,1.0,1055.0,0.0,327.577,0.0,666.0,467.0,133.473,162.0,62.0,2162.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,81.0,0.0,282.1399999999999,110.0,0.0,0.0,188.76600000000002,47.0,6.0,0.0,18.982999999999997
2013-05-07,1.0,2.0,988.0,0.0,288.87,0.0,721.0,422.0,124.89200000000001,167.0,94.959,1938.0,48.0,4.0,0.0,0.0,3.0,0.0,0.0,8.0,8.0,80.0,0.0,333.668,102.0,0.0,0.0,154.15699999999998,66.0,6.0,0.0,26.413
2013-05-08,4.0,5.0,987.0,0.0,388.676,0.0,819.0,526.0,107.36999999999999,179.0,100.77,2395.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,88.0,0.0,323.49700000000007,108.0,0.0,0.0,168.252,60.0,2.0,0.0,24.859
2013-05-09,2.0,1.0,812.0,0.0,248.102,0.0,716.0,397.0,118.65,123.0,118.78399999999999,1746.0,44.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,26.0,83.0,0.0,267.73400000000004,95.0,0.0,0.0,140.231,76.0,4.0,0.0,23.861
2013-05-10,2.0,3.0,952.0,0.0,345.61199999999997,0.0,821.0,476.0,143.13,146.0,108.7,1929.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,190.0,0.0,552.189,75.0,0.0,0.0,194.14999999999998,96.0,6.0,0.0,43.613
2013-05-11,4.0,4.0,1114.0,0.0,307.52,0.0,651.0,552.0,155.69000000000003,187.0,154.18099999999998,2244.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,12.0,216.0,0.0,296.30300000000005,95.0,0.0,0.0,148.427,71.0,13.0,0.0,14.254000000000001
2013-05-12,1.0,0.0,384.0,0.0,126.875,0.0,151.0,179.0,32.23100000000001,66.0,55.0,674.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,99.443,18.0,0.0,0.0,34.367,29.0,20.0,0.0,9.637
2013-05-13,2.0,1.0,992.0,0.0,326.407,0.0,719.0,422.0,128.538,159.0,79.0,1990.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,76.0,0.0,290.83700000000005,121.0,0.0,0.0,199.728,72.0,5.0,0.0,20.104
2013-05-14,1.0,2.0,1024.0,0.0,272.468,0.0,726.0,416.0,134.33299999999997,162.0,88.0,2006.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,90.0,0.0,272.6700000000001,117.0,0.0,0.0,105.14399999999999,44.0,5.0,0.0,21.759999999999998
2013-05-15,2.0,0.0,928.0,0.0,308.031,0.0,843.0,476.0,138.01700000000002,179.0,120.705,2109.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,8.0,60.0,0.0,348.3169999999999,103.0,0.0,0.0,144.62300000000002,80.0,0.0,0.0,30.044999999999998
2013-05-16,3.0,2.0,1040.0,0.0,257.93899999999996,0.0,727.0,461.0,133.328,154.0,72.913,1902.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,79.0,0.0,268.309,101.0,0.0,0.0,95.85499999999999,74.0,7.0,0.0,20.985
2013-05-17,12.0,1.0,939.0,0.0,290.839,0.0,775.0,435.0,158.047,157.0,144.393,1988.0,34.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,25.0,108.0,0.0,573.816,103.0,0.0,0.0,150.922,74.0,2.0,0.0,39.037
2013-05-18,1.0,6.0,971.0,0.0,271.603,0.0,570.0,437.0,147.759,177.0,115.334,2135.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,147.0,0.0,261.64700000000005,121.0,0.0,0.0,158.356,69.0,9.0,0.0,32.589
2013-05-19,4.0,0.0,354.0,0.0,131.527,0.0,188.0,175.0,48.333000000000006,71.0,33.0,764.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,101.26100000000001,44.0,0.0,0.0,56.316,26.0,13.0,0.0,10.695
2013-05-20,3.0,1.0,819.0,0.0,257.504,0.0,606.0,451.0,113.82000000000001,157.0,114.0,1949.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.0,0.0,272.28200000000004,97.0,0.0,0.0,202.429,54.0,5.0,0.0,25.526
2013-05-21,3.0,2.0,719.0,0.0,269.423,0.0,603.0,412.0,103.3,143.0,79.0,1916.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,58.0,0.0,279.983,97.0,0.0,0.0,104.453,71.0,7.0,0.0,26.815
2013-05-22,1.0,3.0,871.0,0.0,329.187,0.0,898.0,467.0,130.47299999999998,180.0,70.0,2098.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,25.0,85.0,0.0,282.2190000000001,105.0,0.0,0.0,170.282,87.0,9.0,0.0,30.692
2013-05-23,6.0,2.0,974.0,0.0,296.68600000000004,0.0,588.0,369.0,120.43399999999998,134.0,96.0,1926.0,20.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,7.0,142.0,0.0,328.8999999999999,91.0,0.0,0.0,202.16499999999996,80.0,8.0,0.0,24.93
2013-05-24,2.0,0.0,325.0,0.0,108.849,0.0,270.0,168.0,53.047,54.0,39.0,650.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,55.0,0.0,315.741,33.0,0.0,0.0,58.663999999999994,28.0,6.0,0.0,18.918
2013-05-25,1.0,4.0,827.0,0.0,214.324,0.0,416.0,383.0,117.658,133.0,93.0,1527.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,92.0,0.0,177.97599999999997,60.0,0.0,0.0,90.85399999999998,61.0,8.0,0.0,25.966
2013-05-26,2.0,0.0,310.0,0.0,91.55799999999999,0.0,143.0,144.0,42.586999999999996,55.0,23.0,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,72.78,32.0,0.0,0.0,54.605000000000004,25.0,21.0,0.0,8.253
2013-05-27,3.0,0.0,805.0,0.0,287.89099999999996,0.0,604.0,416.0,133.322,156.0,105.0,1825.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,25.0,74.0,0.0,318.30299999999994,104.0,0.0,0.0,221.786,58.0,6.0,0.0,26.807000000000002
2013-05-28,1.0,1.0,739.0,0.0,269.3,0.0,556.0,492.0,117.299,175.0,113.465,1944.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,56.0,0.0,285.81000000000006,95.0,0.0,0.0,143.492,63.0,9.0,0.0,19.191000000000003
2013-05-29,3.0,1.0,1021.0,0.0,325.96500000000003,0.0,897.0,506.0,124.00200000000001,197.0,130.0,2590.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,118.0,0.0,350.75300000000004,105.0,0.0,0.0,158.868,73.0,6.0,0.0,33.985
2013-05-30,3.0,0.0,811.0,0.0,284.246,0.0,607.0,415.0,114.80799999999999,129.0,53.0,1796.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,99.0,0.0,292.375,97.0,0.0,0.0,109.481,69.0,1.0,0.0,17.345
2013-05-31,2.0,2.0,913.0,0.0,302.25800000000004,0.0,810.0,427.0,146.487,167.0,79.0,2111.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,119.0,0.0,603.5330000000001,86.0,0.0,0.0,257.89200000000005,49.0,14.0,0.0,34.818
2013-06-01,3.0,0.0,1114.0,0.0,287.267,0.0,605.0,467.0,118.703,210.0,160.887,2252.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,154.0,0.0,344.74000000000007,122.0,0.0,0.0,202.404,61.0,23.0,0.0,26.504
2013-06-02,0.0,0.0,335.0,0.0,100.92699999999999,0.0,159.0,131.0,31.302,52.0,40.821,639.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,102.918,38.0,0.0,0.0,59.708000000000006,21.0,3.0,0.0,3.934
2013-06-03,3.0,2.0,1049.0,0.0,335.61199999999997,0.0,763.0,450.0,152.286,164.0,110.216,2403.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,56.0,0.0,297.977,100.0,0.0,0.0,274.81100000000004,63.0,6.0,0.0,26.243000000000002
2013-06-04,3.0,1.0,1006.0,0.0,332.63800000000003,0.0,732.0,437.0,105.38300000000001,144.0,78.78,2231.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,78.0,0.0,336.56,115.0,0.0,0.0,185.685,50.0,7.0,0.0,19.545
2013-06-05,6.0,4.0,1143.0,0.0,352.716,0.0,961.0,546.0,144.522,213.0,149.0,2677.0,51.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,13.0,107.0,0.0,435.488,108.0,0.0,0.0,218.909,81.0,0.0,0.0,35.245000000000005
2013-06-06,1.0,4.0,957.0,0.0,288.901,0.0,692.0,443.0,101.70400000000001,133.0,89.0,2060.0,17.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,114.0,0.0,286.0789999999999,94.0,0.0,0.0,162.80399999999997,89.0,7.0,0.0,16.144
2013-06-07,3.0,1.0,968.0,0.0,332.801,0.0,819.0,460.0,173.272,158.0,166.0,2144.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,297.0,0.0,626.5960000000003,99.0,0.0,0.0,274.854,88.0,5.0,0.0,41.088
2013-06-08,2.0,1.0,1105.0,0.0,246.428,0.0,615.0,390.0,80.53999999999999,174.0,133.0,2054.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,115.0,0.0,259.57899999999995,88.0,0.0,0.0,143.066,63.0,4.0,0.0,27.212
2013-06-09,0.0,1.0,430.0,0.0,111.44200000000001,0.0,225.0,194.0,55.105999999999995,93.0,41.0,882.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,128.431,48.0,0.0,0.0,66.221,18.0,17.0,0.0,9.449
2013-06-10,1.0,3.0,961.0,0.0,347.475,0.0,686.0,473.0,138.971,152.0,83.0,2012.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,62.0,0.0,319.47500000000014,94.0,0.0,0.0,209.212,92.0,0.0,0.0,21.476
2013-06-11,2.0,1.0,887.0,0.0,268.3,0.0,622.0,418.0,119.31,146.0,127.043,1967.0,25.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,196.0,0.0,276.16300000000007,67.0,0.0,0.0,159.348,65.0,1.0,0.0,9.978
2013-06-12,2.0,2.0,1064.0,0.0,374.352,0.0,750.0,472.0,109.88900000000001,166.0,146.334,2220.0,27.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,5.0,92.0,0.0,358.1649999999999,121.0,0.0,0.0,178.628,73.0,1.0,0.0,26.730000000000004
2013-06-13,0.0,0.0,996.0,0.0,255.82,0.0,570.0,379.0,70.55700000000002,100.0,80.0,1589.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,32.0,75.0,0.0,277.21700000000004,54.0,0.0,0.0,128.21200000000002,85.0,2.0,0.0,19.327
2013-06-14,1.0,1.0,959.0,0.0,289.319,0.0,756.0,398.0,148.979,162.0,169.89,2105.0,34.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,147.0,0.0,470.72,91.0,0.0,0.0,216.88400000000001,73.0,5.0,0.0,14.161000000000001
2013-06-15,3.0,2.0,1040.0,0.0,272.44,0.0,561.0,462.0,106.803,197.0,167.485,1844.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,163.0,0.0,254.70100000000002,98.0,0.0,0.0,133.62,85.0,5.0,0.0,11.637
2013-06-16,0.0,1.0,386.0,0.0,131.99099999999999,0.0,150.0,195.0,50.498,67.0,85.0,633.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,91.486,38.0,0.0,0.0,63.596000000000004,31.0,23.0,0.0,9.503
2013-06-17,3.0,3.0,1239.0,0.0,288.291,0.0,705.0,463.0,152.01600000000002,161.0,103.0,2105.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,73.0,0.0,269.158,114.0,0.0,0.0,169.747,52.0,1.0,0.0,15.429000000000002
2013-06-18,4.0,4.0,868.0,0.0,240.482,0.0,650.0,412.0,112.622,138.0,82.0,1912.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,69.0,0.0,257.409,84.0,0.0,0.0,143.252,73.0,1.0,0.0,20.84
2013-06-19,4.0,0.0,1070.0,0.0,321.36400000000003,0.0,800.0,463.0,117.49699999999999,181.0,119.0,2834.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,85.0,0.0,300.29499999999996,74.0,0.0,0.0,195.333,62.0,2.0,0.0,33.399
2013-06-20,0.0,2.0,801.0,0.0,263.35900000000004,0.0,511.0,339.0,83.416,134.0,124.0,1769.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,76.0,0.0,289.63000000000005,75.0,0.0,0.0,127.02199999999999,57.0,4.0,0.0,22.411
2013-06-21,5.0,0.0,901.0,0.0,277.515,0.0,675.0,399.0,121.296,134.0,136.599,1763.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,159.0,0.0,600.2809999999998,77.0,0.0,0.0,230.777,85.0,6.0,0.0,23.968
2013-06-22,4.0,0.0,1020.0,0.0,265.206,0.0,591.0,471.0,92.679,168.0,132.0,1776.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,135.0,0.0,245.06500000000003,79.0,0.0,0.0,167.427,46.0,13.0,0.0,23.28
2013-06-23,3.0,1.0,432.0,0.0,111.652,0.0,196.0,159.0,47.906,76.0,47.0,834.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,109.30899999999997,32.0,0.0,0.0,73.42699999999999,33.0,20.0,0.0,9.672
2013-06-24,1.0,2.0,888.0,0.0,328.53,0.0,586.0,434.0,112.434,157.0,85.0,1884.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,55.0,0.0,268.3150000000001,108.0,0.0,0.0,203.25799999999998,68.0,3.0,0.0,19.926000000000002
2013-06-25,2.0,4.0,1061.0,0.0,297.525,0.0,645.0,527.0,104.767,166.0,107.0,2127.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,60.0,0.0,283.37,83.0,0.0,0.0,92.828,67.0,1.0,0.0,20.616999999999997
2013-06-26,2.0,2.0,874.0,0.0,316.506,0.0,820.0,430.0,122.31099999999999,172.0,124.0,2227.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,84.0,0.0,323.772,86.0,0.0,0.0,214.906,86.0,1.0,0.0,29.198999999999998
2013-06-27,3.0,1.0,856.0,0.0,282.764,0.0,577.0,417.0,86.05499999999999,118.0,103.0,1727.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,112.0,0.0,231.75399999999996,56.0,0.0,0.0,123.73299999999999,72.0,5.0,0.0,14.502
2013-06-28,0.0,0.0,1027.0,0.0,287.057,0.0,667.0,411.0,113.52100000000002,142.0,129.0,1994.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,129.0,0.0,726.4930000000002,99.0,0.0,0.0,177.75300000000001,88.0,3.0,0.0,38.617000000000004
2013-06-29,5.0,2.0,1044.0,0.0,268.553,0.0,605.0,491.0,129.172,170.0,139.0,1926.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,146.0,0.0,258.584,93.0,0.0,0.0,143.013,62.0,6.0,0.0,17.917
2013-06-30,0.0,0.0,325.0,0.0,152.827,0.0,190.0,192.0,59.705,81.0,55.0,774.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,122.065,39.0,0.0,0.0,68.60499999999999,56.0,20.0,0.0,10.299
2013-07-01,0.0,4.0,839.0,0.0,351.972,0.0,696.0,480.0,132.507,174.0,76.0,2235.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,75.0,0.0,304.185,105.0,0.0,0.0,258.96299999999997,53.0,0.0,0.0,24.898
2013-07-02,0.0,3.0,941.0,0.0,312.81100000000004,0.0,807.0,509.0,106.423,154.0,112.0,2083.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,73.0,0.0,338.831,85.0,0.0,0.0,132.796,61.0,1.0,0.0,27.851
2013-07-03,1.0,2.0,915.0,0.0,325.10900000000004,0.0,857.0,596.0,137.245,193.0,114.0,2587.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,12.0,83.0,0.0,355.69000000000005,106.0,0.0,0.0,225.16499999999996,74.0,2.0,0.0,32.204
2013-07-04,1.0,1.0,787.0,0.0,283.057,0.0,729.0,377.0,84.89,140.0,114.626,1884.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,63.0,0.0,272.7749999999999,101.0,0.0,0.0,132.809,87.0,5.0,0.0,16.229
2013-07-05,1.0,4.0,895.0,0.0,296.27,0.0,737.0,433.0,118.09299999999999,161.0,110.0,2052.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,142.0,0.0,604.4810000000001,72.0,0.0,0.0,224.66099999999997,58.0,2.0,0.0,41.159
2013-07-06,0.0,2.0,965.0,0.0,256.605,0.0,502.0,469.0,95.988,176.0,153.0,1768.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,136.0,0.0,280.212,74.0,0.0,0.0,155.037,75.0,11.0,0.0,13.432
2013-07-07,1.0,3.0,377.0,0.0,86.423,0.0,218.0,185.0,38.149,83.0,58.0,864.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,135.769,43.0,0.0,0.0,83.97200000000001,31.0,24.0,0.0,11.934999999999999
2013-07-08,3.0,3.0,1012.0,0.0,319.371,0.0,652.0,424.0,114.721,158.0,128.0,2116.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,13.0,57.0,0.0,374.9830000000002,91.0,0.0,0.0,198.78499999999997,66.0,1.0,0.0,16.089
